"['pruritus genital', ['a23.003.012.008', 'a21.010.001.002'], 0]","['pruritus nec', ['a23.003.012'], 1]","['reproductive tract signs and symptoms nec', ['a21.010.001'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['reproductive tract disorders nec', ['a21.010'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['reproductive system and breast disorders', ['a21'], 3]"
"['squamous cell carcinoma', ['a16.016.001.002'], 0]","['neoplasms malignant site unspecified nec', ['a16.016.001'], 1]","['miscellaneous and site unspecified neoplasms malignant and unspecified', ['a16.016'], 2]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]"
"['gastrointestinal motility disorder', ['a07.002.003.001'], 0]","['gastrointestinal dyskinetic disorders', ['a07.002.003'], 1]","['gastrointestinal motility and defaecation conditions', ['a07.002'], 2]","['gastrointestinal disorders', ['a07'], 3]"
"['initial insomnia', 0, 0]"
"['ventricular hypertrophy', ['a02.004.002.012'], 0]","['myocardial disorders nec', ['a02.004.002'], 1]","['myocardial disorders', ['a02.004'], 2]","['cardiac disorders', ['a02'], 3]"
"['optic ischaemic neuropathy', ['a17.004.005.006', 'a24.004.010.001', 'a06.007.003.001'], 0]","['optic nerve disorders nec', ['a17.004.005'], 1]","['retinal necrosis and vascular insufficiency', ['a24.004.010'], 1]","['optic nerve bleeding and vascular disorders', ['a06.007.003'], 1]","['cranial nerve disorders (excl neoplasms)', ['a17.004'], 2]","['arteriosclerosis, stenosis, vascular insufficiency and necrosis', ['a24.004'], 2]","['ocular haemorrhages and vascular disorders nec', ['a06.007'], 2]","['nervous system disorders', ['a17'], 3]","['vascular disorders', ['a24'], 3]","['eye disorders', ['a06'], 3]"
"['bundle branch block right', ['a02.003.001.011'], 0]","['cardiac conduction disorders', ['a02.003.001'], 1]","['cardiac arrhythmias', ['a02.003'], 2]","['cardiac disorders', ['a02'], 3]"
"['mental disorder', ['a19.007.001.002'], 0]","['mental disorders nec', ['a19.007.001'], 1]","['psychiatric disorders nec', ['a19.007'], 2]","['psychiatric disorders', ['a19'], 3]"
"['dysuria', ['a20.002.002.002'], 0]","['bladder and urethral symptoms', ['a20.002.002'], 1]","['urinary tract signs and symptoms', ['a20.002'], 2]","['renal and urinary disorders', ['a20'], 3]"
"['white blood cell disorder', ['a01.002.005.002'], 0]","['white blood cell abnormal findings nec', ['a01.002.005'], 1]","['white blood cell disorders', ['a01.002'], 2]","['blood and lymphatic system disorders', ['a01'], 3]"
"['thrombosis', ['a24.001.001.006'], 0]","['non-site specific embolism and thrombosis', ['a24.001.001'], 1]","['embolism and thrombosis', ['a24.001'], 2]","['vascular disorders', ['a24'], 3]"
"['lymphadenitis', ['a01.009.001.001'], 0]","['lymphatic system disorders nec', ['a01.009.001'], 1]","['spleen, lymphatic and reticuloendothelial system disorders', ['a01.009'], 2]","['blood and lymphatic system disorders', ['a01'], 3]"
"['libido increased', ['a21.003.002.007', 'a19.008.003.002'], 0]","['sexual function and fertility disorders nec', ['a21.003.002'], 1]","['sexual desire disorders', ['a19.008.003'], 1]","['sexual function and fertility disorders', ['a21.003'], 2]","['sexual dysfunctions, disturbances and gender identity disorders', ['a19.008'], 2]","['reproductive system and breast disorders', ['a21'], 3]","['psychiatric disorders', ['a19'], 3]"
"['blood prolactin increased', ['a13.010.003.002'], 0]","['pituitary analyses anterior', ['a13.010.003'], 1]","['endocrine investigations (incl sex hormones)', ['a13.010'], 2]","['investigations', ['a13'], 3]"
"['amblyopia', ['a06.002.001.001'], 0]","['amblyopic vision impairment', ['a06.002.001'], 1]","['vision disorders', ['a06.002'], 2]","['eye disorders', ['a06'], 3]"
"['hyperlipidaemia', ['a14.008.003.001'], 0]","['hyperlipidaemias nec', ['a14.008.003'], 1]","['lipid metabolism disorders', ['a14.008'], 2]","['metabolism and nutrition disorders', ['a14'], 3]"
"['cor pulmonale', ['a22.006.001.003', 'a02.005.003.001', 'a24.008.003.001'], 0]","['pulmonary hypertensions', ['a24.008.003', 'a22.006.001'], 1]","['right ventricular failures', ['a02.005.003'], 1]","['pulmonary hypertensions', ['a24.008.003', 'a22.006.001'], 1]","['vascular hypertensive disorders', ['a24.008'], 2]","['pulmonary vascular disorders', ['a22.006'], 2]","['heart failures', ['a02.005'], 2]","['vascular hypertensive disorders', ['a24.008'], 2]","['pulmonary vascular disorders', ['a22.006'], 2]","['vascular disorders', ['a24'], 3]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]","['cardiac disorders', ['a02'], 3]","['vascular disorders', ['a24'], 3]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['bronchopneumonia', ['a11.001.009.004', 'a22.007.001.004'], 0]","['lower respiratory tract and lung infections', ['a11.001.009'], 1]","['lower respiratory tract infections nec', ['a22.007.001'], 1]","['infections - pathogen unspecified', ['a11.001'], 2]","['respiratory tract infections', ['a22.007'], 2]","['infections and infestations', ['a11'], 3]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['bacterial disease carrier', ['a11.007.003.001'], 0]","['infectious disorders carrier', ['a11.007.003'], 1]","['ancillary infectious topics', ['a11.007'], 2]","['infections and infestations', ['a11'], 3]"
"['headache', ['a17.014.001.001'], 0]","['headaches nec', ['a17.014.001'], 1]","['headaches', ['a17.014'], 2]","['nervous system disorders', ['a17'], 3]"
"['autoimmune disorder', ['a10.004.004.003'], 0]","['autoimmune disorders nec', ['a10.004.004'], 1]","['autoimmune disorders', ['a10.004'], 2]","['immune system disorders', ['a10'], 3]"
"['rash follicular', ['a23.003.010.001'], 0]","['pustular conditions', ['a23.003.010'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['upper airway obstruction', ['a22.002.005.029'], 0]","['upper respiratory tract signs and symptoms', ['a22.002.005'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['autonomic nervous system imbalance', ['a17.005.001.011', 'a08.001.001.010', 'a24.006.001.005'], 0]","['autonomic nervous system disorders', ['a17.005.001'], 1]","['asthenic conditions', ['a08.001.001'], 1]","['blood pressure disorders nec', ['a24.006.001'], 1]","['neuromuscular disorders', ['a17.005'], 2]","['general system disorders nec', ['a08.001'], 2]","['decreased and nonspecific blood pressure disorders and shock', ['a24.006'], 2]","['nervous system disorders', ['a17'], 3]","['general disorders and administration site conditions', ['a08'], 3]","['vascular disorders', ['a24'], 3]"
"['bleeding time prolonged', ['a13.001.002.002'], 0]","['coagulation and bleeding analyses', ['a13.001.002'], 1]","['haematology investigations (incl blood groups)', ['a13.001'], 2]","['investigations', ['a13'], 3]"
"['ischaemic stroke', ['a17.008.001.018', 'a24.004.006.010'], 0]","['central nervous system haemorrhages and cerebrovascular accidents', ['a17.008.001'], 1]","['cerebrovascular and spinal necrosis and vascular insufficiency', ['a24.004.006'], 1]","['central nervous system vascular disorders', ['a17.008'], 2]","['arteriosclerosis, stenosis, vascular insufficiency and necrosis', ['a24.004'], 2]","['nervous system disorders', ['a17'], 3]","['vascular disorders', ['a24'], 3]"
"['neurogenic bladder', ['a20.003.003.001', 'a17.010.001.002'], 0]","['myoneurogenic bladder disorders', ['a20.003.003'], 1]","['spinal cord and nerve root disorders nec', ['a17.010.001'], 1]","['bladder and bladder neck disorders (excl calculi)', ['a20.003'], 2]","['spinal cord and nerve root disorders', ['a17.010'], 2]","['renal and urinary disorders', ['a20'], 3]","['nervous system disorders', ['a17'], 3]"
"['angiopathy', ['a24.003.002.007'], 0]","['non-site specific vascular disorders nec', ['a24.003.002'], 1]","['vascular disorders nec', ['a24.003'], 2]","['vascular disorders', ['a24'], 3]"
"['pharyngitis streptococcal', ['a22.007.004.001', 'a11.002.006.002'], 0]","['bacterial upper respiratory tract infections', ['a22.007.004'], 1]","['streptococcal infections', ['a11.002.006'], 1]","['respiratory tract infections', ['a22.007'], 2]","['bacterial infectious disorders', ['a11.002'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]","['infections and infestations', ['a11'], 3]"
"['carbohydrate tolerance decreased', ['a13.002.002.003'], 0]","['carbohydrate tolerance analyses (incl diabetes)', ['a13.002.002'], 1]","['metabolic, nutritional and blood gas investigations', ['a13.002'], 2]","['investigations', ['a13'], 3]"
"['dermatomyositis', ['a23.003.002.001', 'a15.005.001.002', 'a10.004.002.001'], 0]","['connective tissue disorders', ['a23.003.002'], 1]","['muscle infections and inflammations', ['a15.005.001'], 1]","['skin autoimmune disorders nec', ['a10.004.002'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['muscle disorders', ['a15.005'], 2]","['autoimmune disorders', ['a10.004'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['immune system disorders', ['a10'], 3]"
"['cystitis noninfective', ['a20.003.002.001'], 0]","['bladder infections and inflammations', ['a20.003.002'], 1]","['bladder and bladder neck disorders (excl calculi)', ['a20.003'], 2]","['renal and urinary disorders', ['a20'], 3]"
"['dermatitis bullous', ['a23.003.001.002'], 0]","['bullous conditions', ['a23.003.001'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['neoplasm prostate', ['a21.004.002.003', 'a16.025.002.001'], 0]","['prostatic neoplasms and hypertrophy', ['a21.004.002'], 1]","['reproductive neoplasms male unspecified malignancy', ['a16.025.002'], 1]","['prostatic disorders (excl infections and inflammations)', ['a21.004'], 2]","['reproductive neoplasms male malignant and unspecified', ['a16.025'], 2]","['reproductive system and breast disorders', ['a21'], 3]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]"
"['gastrointestinal inflammation', ['a07.008.003.007'], 0]","['gastrointestinal inflammatory disorders nec', ['a07.008.003'], 1]","['gastrointestinal inflammatory conditions', ['a07.008'], 2]","['gastrointestinal disorders', ['a07'], 3]"
"['pharyngeal disorder', ['a22.004.005.007'], 0]","['pharyngeal disorders (excl infections and neoplasms)', ['a22.004.005'], 1]","['upper respiratory tract disorders (excl infections)', ['a22.004'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['inguinal hernia', ['a07.016.002.001'], 0]","['inguinal hernias', ['a07.016.002'], 1]","['abdominal hernias and other abdominal wall conditions', ['a07.016'], 2]","['gastrointestinal disorders', ['a07'], 3]"
"['blood insulin increased', ['a13.010.002.001'], 0]","['gastrointestinal, pancreatic and apud hormone analyses', ['a13.010.002'], 1]","['endocrine investigations (incl sex hormones)', ['a13.010'], 2]","['investigations', ['a13'], 3]"
"['microsomia', 0, 0]"
"['ulcerative keratitis', ['a06.004.002.004', 'a10.002.001.021'], 0]","['corneal infections, oedemas and inflammations', ['a06.004.002'], 1]","['immune and associated conditions nec', ['a10.002.001'], 1]","['ocular infections, irritations and inflammations', ['a06.004'], 2]","['immune disorders nec', ['a10.002'], 2]","['eye disorders', ['a06'], 3]","['immune system disorders', ['a10'], 3]"
"['nuchal rigidity', ['a15.005.004.005', 'a17.005.002.006'], 0]","['muscle tone abnormalities', ['a15.005.004'], 1]","['muscle tone abnormal', ['a17.005.002'], 1]","['muscle disorders', ['a15.005'], 2]","['neuromuscular disorders', ['a17.005'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['nervous system disorders', ['a17'], 3]"
"['drug tolerance', ['a08.006.001.003'], 0]","['therapeutic and nontherapeutic responses', ['a08.006.001'], 1]","['therapeutic and nontherapeutic effects (excl toxicity)', ['a08.006'], 2]","['general disorders and administration site conditions', ['a08'], 3]"
"['lung neoplasm malignant', ['a16.019.002.001', 'a22.008.001.001'], 0]","['respiratory tract and pleural neoplasms malignant cell type unspecified nec', ['a16.019.002'], 1]","['lower respiratory tract neoplasms', ['a22.008.001'], 1]","['respiratory and mediastinal neoplasms malignant and unspecified', ['a16.019'], 2]","['respiratory tract neoplasms', ['a22.008'], 2]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['anal haemorrhage', ['a07.012.003.004', 'a24.007.002.029'], 0]","['intestinal haemorrhages', ['a07.012.003'], 1]","['gastrointestinal haemorrhages', ['a24.007.002'], 1]","['gastrointestinal haemorrhages nec', ['a07.012'], 2]","['vascular haemorrhagic disorders', ['a24.007'], 2]","['gastrointestinal disorders', ['a07'], 3]","['vascular disorders', ['a24'], 3]"
"['corneal abrasion', ['a12.001.004.001', 'a06.011.003.001'], 0]","['eye injuries nec', ['a12.001.004'], 1]","['corneal injuries', ['a06.011.003'], 1]","['injuries nec', ['a12.001'], 2]","['ocular injuries', ['a06.011'], 2]","['injury, poisoning and procedural complications', ['a12'], 3]","['eye disorders', ['a06'], 3]"
"['memory impairment', ['a17.003.002.003', 'a19.020.001.003'], 0]","['memory loss (excl dementia)', ['a17.003.002'], 1]","['amnestic symptoms', ['a19.020.001'], 1]","['mental impairment disorders', ['a17.003'], 2]","['dementia and amnestic conditions', ['a19.020'], 2]","['nervous system disorders', ['a17'], 3]","['psychiatric disorders', ['a19'], 3]"
"['muscle spasms', ['a15.005.003.004'], 0]","['muscle related signs and symptoms nec', ['a15.005.003'], 1]","['muscle disorders', ['a15.005'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['anosmia', ['a22.004.003.006', 'a17.004.004.001'], 0]","['nasal disorders nec', ['a22.004.003'], 1]","['olfactory nerve disorders', ['a17.004.004'], 1]","['upper respiratory tract disorders (excl infections)', ['a22.004'], 2]","['cranial nerve disorders (excl neoplasms)', ['a17.004'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]","['nervous system disorders', ['a17'], 3]"
"['blood urine', ['a13.013.002.011'], 0]","['urinalysis nec', ['a13.013.002'], 1]","['renal and urinary tract investigations and urinalyses', ['a13.013'], 2]","['investigations', ['a13'], 3]"
"['injection site swelling', ['a12.007.003.018', 'a08.002.003.017'], 0]","['injection site reactions', ['a12.007.003', 'a08.002.003'], 1]","['injection site reactions', ['a12.007.003', 'a08.002.003'], 1]","['administration site reactions', ['a12.007', 'a08.002'], 2]","['administration site reactions', ['a12.007', 'a08.002'], 2]","['administration site reactions', ['a12.007', 'a08.002'], 2]","['administration site reactions', ['a12.007', 'a08.002'], 2]","['injury, poisoning and procedural complications', ['a12'], 3]","['general disorders and administration site conditions', ['a08'], 3]","['injury, poisoning and procedural complications', ['a12'], 3]","['general disorders and administration site conditions', ['a08'], 3]","['injury, poisoning and procedural complications', ['a12'], 3]","['general disorders and administration site conditions', ['a08'], 3]","['injury, poisoning and procedural complications', ['a12'], 3]","['general disorders and administration site conditions', ['a08'], 3]"
"['chest pain', ['a02.002.002.011', 'a08.001.008.002', 'a22.002.008.003'], 0]","['ischaemic coronary artery disorders', ['a02.002.002'], 1]","['pain and discomfort nec', ['a08.001.008'], 1]","['respiratory signs and symptoms nec', ['a22.002.008'], 1]","['coronary artery disorders', ['a02.002'], 2]","['general system disorders nec', ['a08.001'], 2]","['respiratory disorders nec', ['a22.002'], 2]","['cardiac disorders', ['a02'], 3]","['general disorders and administration site conditions', ['a08'], 3]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['dry mouth', ['a07.006.001.002'], 0]","['oral dryness and saliva altered', ['a07.006.001'], 1]","['salivary gland conditions', ['a07.006'], 2]","['gastrointestinal disorders', ['a07'], 3]"
"['rhabdomyolysis', ['a15.005.005.002'], 0]","['myopathies', ['a15.005.005'], 1]","['muscle disorders', ['a15.005'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['yawning', ['a22.002.005.017'], 0]","['upper respiratory tract signs and symptoms', ['a22.002.005'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['nervousness', ['a19.006.002.003'], 0]","['anxiety symptoms', ['a19.006.002'], 1]","['anxiety disorders and symptoms', ['a19.006'], 2]","['psychiatric disorders', ['a19'], 3]"
"['pleural disorder', ['a22.005.003.002'], 0]","['pleural conditions nec', ['a22.005.003'], 1]","['pleural disorders', ['a22.005'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['colitis microscopic', ['a07.008.001.011'], 0]","['colitis (excl infective)', ['a07.008.001'], 1]","['gastrointestinal inflammatory conditions', ['a07.008'], 2]","['gastrointestinal disorders', ['a07'], 3]"
"['functional gastrointestinal disorder', 0, 0]"
"['myasthenic syndrome', ['a15.005.008.003', 'a10.004.005.005', 'a17.005.004.004', 'a16.032.001.002'], 0]","['myasthenia gravis and related conditions', ['a15.005.008'], 1]","['muscular autoimmune disorders', ['a10.004.005'], 1]","['neuromuscular junction dysfunction', ['a17.005.004'], 1]","['paraneoplastic syndromes nec', ['a16.032.001'], 1]","['muscle disorders', ['a15.005'], 2]","['autoimmune disorders', ['a10.004'], 2]","['neuromuscular disorders', ['a17.005'], 2]","['neoplasm related morbidities', ['a16.032'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['immune system disorders', ['a10'], 3]","['nervous system disorders', ['a17'], 3]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]"
"['depressive symptom', ['a19.015.002.003'], 0]","['mood alterations with depressive symptoms', ['a19.015.002'], 1]","['depressed mood disorders and disturbances', ['a19.015'], 2]","['psychiatric disorders', ['a19'], 3]"
"['aura', ['a17.002.007.011'], 0]","['sensory abnormalities nec', ['a17.002.007'], 1]","['neurological disorders nec', ['a17.002'], 2]","['nervous system disorders', ['a17'], 3]"
"['vascular occlusion', ['a24.004.002.015'], 0]","['non-site specific necrosis and vascular insufficiency nec', ['a24.004.002'], 1]","['arteriosclerosis, stenosis, vascular insufficiency and necrosis', ['a24.004'], 2]","['vascular disorders', ['a24'], 3]"
"['lymphopenia', ['a01.002.002.002'], 0]","['leukopenias nec', ['a01.002.002'], 1]","['white blood cell disorders', ['a01.002'], 2]","['blood and lymphatic system disorders', ['a01'], 3]"
"[""peyronie's disease"", ['a21.012.001.002'], 0]","['penile disorders nec (excl erection and ejaculation)', ['a21.012.001'], 1]","['penile and scrotal disorders (excl infections and inflammations)', ['a21.012'], 2]","['reproductive system and breast disorders', ['a21'], 3]"
"['necrotising enterocolitis neonatal', ['a18.004.011.002', 'a07.008.003.011'], 0]","['neonatal gastrointestinal disorders', ['a18.004.011'], 1]","['gastrointestinal inflammatory disorders nec', ['a07.008.003'], 1]","['neonatal and perinatal conditions', ['a18.004'], 2]","['gastrointestinal inflammatory conditions', ['a07.008'], 2]","['pregnancy, puerperium and perinatal conditions', ['a18'], 3]","['gastrointestinal disorders', ['a07'], 3]"
"['drug level increased', ['a13.017.001.004'], 0]","['therapeutic drug monitoring analyses', ['a13.017.001'], 1]","['toxicology and therapeutic drug monitoring', ['a13.017'], 2]","['investigations', ['a13'], 3]"
"['vestibular disorder', ['a04.004.002.001', 'a17.002.002.008'], 0]","['inner ear disorders nec', ['a04.004.002'], 1]","['coordination and balance disturbances', ['a17.002.002'], 1]","['inner ear and viiith cranial nerve disorders', ['a04.004'], 2]","['neurological disorders nec', ['a17.002'], 2]","['ear and labyrinth disorders', ['a04'], 3]","['nervous system disorders', ['a17'], 3]"
"['thermal burn', ['a12.005.004.001'], 0]","['thermal burns', ['a12.005.004'], 1]","['injuries by physical agents', ['a12.005'], 2]","['injury, poisoning and procedural complications', ['a12'], 3]"
"['renal tubular disorder', ['a20.005.003.004'], 0]","['nephropathies and tubular disorders nec', ['a20.005.003'], 1]","['nephropathies', ['a20.005'], 2]","['renal and urinary disorders', ['a20'], 3]"
"['blood bicarbonate decreased', ['a13.011.001.019'], 0]","['mineral and electrolyte analyses', ['a13.011.001'], 1]","['water, electrolyte and mineral investigations', ['a13.011'], 2]","['investigations', ['a13'], 3]"
"['cheilosis', ['a23.003.003.026', 'a07.005.001.002'], 0]","['dermal and epidermal conditions nec', ['a23.003.003'], 1]","['oral soft tissue disorders nec', ['a07.005.001'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['oral soft tissue conditions', ['a07.005'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['gastrointestinal disorders', ['a07'], 3]"
"['anaemia', ['a01.003.002.001'], 0]","['anaemias nec', ['a01.003.002'], 1]","['anaemias nonhaemolytic and marrow depression', ['a01.003'], 2]","['blood and lymphatic system disorders', ['a01'], 3]"
"['fungal skin infection', ['a23.009.002.001', 'a11.003.005.002'], 0]","['skin and subcutaneous tissue fungal infections', ['a23.009.002'], 1]","['fungal infections nec', ['a11.003.005'], 1]","['skin and subcutaneous tissue infections and infestations', ['a23.009'], 2]","['fungal infectious disorders', ['a11.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['infections and infestations', ['a11'], 3]"
"['viith nerve paralysis', ['a17.004.003.004'], 0]","['facial cranial nerve disorders', ['a17.004.003'], 1]","['cranial nerve disorders (excl neoplasms)', ['a17.004'], 2]","['nervous system disorders', ['a17'], 3]"
"['schizophreniform disorder', ['a19.003.002.001'], 0]","['schizoaffective and schizophreniform disorders', ['a19.003.002'], 1]","['schizophrenia and other psychotic disorders', ['a19.003'], 2]","['psychiatric disorders', ['a19'], 3]"
"['dyskinesia', ['a17.001.002.006'], 0]","['dyskinesias and movement disorders nec', ['a17.001.002'], 1]","['movement disorders (incl parkinsonism)', ['a17.001'], 2]","['nervous system disorders', ['a17'], 3]"
"['hypomenorrhoea', ['a21.001.002.002', 'a05.005.001.006'], 0]","['menstruation with decreased bleeding', ['a21.001.002'], 1]","['female gonadal function disorders', ['a05.005.001'], 1]","['menstrual cycle and uterine bleeding disorders', ['a21.001'], 2]","['endocrine disorders of gonadal function', ['a05.005'], 2]","['reproductive system and breast disorders', ['a21'], 3]","['endocrine disorders', ['a05'], 3]"
"['amenorrhoea', ['a21.001.002.001', 'a05.005.001.002'], 0]","['menstruation with decreased bleeding', ['a21.001.002'], 1]","['female gonadal function disorders', ['a05.005.001'], 1]","['menstrual cycle and uterine bleeding disorders', ['a21.001'], 2]","['endocrine disorders of gonadal function', ['a05.005'], 2]","['reproductive system and breast disorders', ['a21'], 3]","['endocrine disorders', ['a05'], 3]"
"['disinhibition', ['a19.005.001.002'], 0]","['behaviour and socialisation disturbances', ['a19.005.001'], 1]","['personality disorders and disturbances in behaviour', ['a19.005'], 2]","['psychiatric disorders', ['a19'], 3]"
"['thyroid neoplasm', ['a16.024.001.002', 'a05.002.005.002'], 0]","['endocrine neoplasms malignant and unspecified nec', ['a16.024.001'], 1]","['thyroid neoplasms', ['a05.002.005'], 1]","['endocrine neoplasms malignant and unspecified', ['a16.024'], 2]","['thyroid gland disorders', ['a05.002'], 2]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]","['endocrine disorders', ['a05'], 3]"
"['red blood cell count increased', ['a13.001.005.008'], 0]","['red blood cell analyses', ['a13.001.005'], 1]","['haematology investigations (incl blood groups)', ['a13.001'], 2]","['investigations', ['a13'], 3]"
"['asthenopia', ['a06.001.001.002'], 0]","['ocular sensation disorders', ['a06.001.001'], 1]","['ocular sensory symptoms nec', ['a06.001'], 2]","['eye disorders', ['a06'], 3]"
"['overdose', ['a12.008.001.003'], 0]","['overdoses nec', ['a12.008.001'], 1]","['product use issues', ['a12.008'], 2]","['injury, poisoning and procedural complications', ['a12'], 3]"
"['hypoglycaemia', ['a05.006.003.001', 'a14.006.003.001'], 0]","['hypoglycaemic conditions nec', ['a05.006.003', 'a14.006.003'], 1]","['hypoglycaemic conditions nec', ['a05.006.003', 'a14.006.003'], 1]","['glucose metabolism disorders (incl diabetes mellitus)', ['a05.006', 'a14.006'], 2]","['glucose metabolism disorders (incl diabetes mellitus)', ['a05.006', 'a14.006'], 2]","['glucose metabolism disorders (incl diabetes mellitus)', ['a05.006', 'a14.006'], 2]","['glucose metabolism disorders (incl diabetes mellitus)', ['a05.006', 'a14.006'], 2]","['endocrine disorders', ['a05'], 3]","['metabolism and nutrition disorders', ['a14'], 3]","['endocrine disorders', ['a05'], 3]","['metabolism and nutrition disorders', ['a14'], 3]","['endocrine disorders', ['a05'], 3]","['metabolism and nutrition disorders', ['a14'], 3]","['endocrine disorders', ['a05'], 3]","['metabolism and nutrition disorders', ['a14'], 3]"
"['gastrointestinal infection', ['a11.001.007.012', 'a07.019.002.005'], 0]","['abdominal and gastrointestinal infections', ['a11.001.007'], 1]","['gastrointestinal infections, site unspecified', ['a07.019.002'], 1]","['infections - pathogen unspecified', ['a11.001'], 2]","['gastrointestinal infections', ['a07.019'], 2]","['infections and infestations', ['a11'], 3]","['gastrointestinal disorders', ['a07'], 3]"
"['hallucination', ['a19.010.002.002'], 0]","['perception disturbances', ['a19.010.002'], 1]","['disturbances in thinking and perception', ['a19.010'], 2]","['psychiatric disorders', ['a19'], 3]"
"['urinary hesitation', ['a20.002.002.009'], 0]","['bladder and urethral symptoms', ['a20.002.002'], 1]","['urinary tract signs and symptoms', ['a20.002'], 2]","['renal and urinary disorders', ['a20'], 3]"
"['thrombocytosis', ['a01.008.002.001'], 0]","['thrombocytoses', ['a01.008.002'], 1]","['platelet disorders', ['a01.008'], 2]","['blood and lymphatic system disorders', ['a01'], 3]"
"['nephropathy toxic', ['a12.003.001.010', 'a20.005.003.002'], 0]","['poisoning and toxicity', ['a12.003.001'], 1]","['nephropathies and tubular disorders nec', ['a20.005.003'], 1]","['exposures, chemical injuries and poisoning', ['a12.003'], 2]","['nephropathies', ['a20.005'], 2]","['injury, poisoning and procedural complications', ['a12'], 3]","['renal and urinary disorders', ['a20'], 3]"
"['hypercalciuria', ['a20.002.001.007', 'a14.004.001.006', 'a05.004.001.003'], 0]","['urinary abnormalities', ['a20.002.001'], 1]","['calcium metabolism disorders', ['a14.004.001'], 1]","['hyperparathyroid disorders', ['a05.004.001'], 1]","['urinary tract signs and symptoms', ['a20.002'], 2]","['bone, calcium, magnesium and phosphorus metabolism disorders', ['a14.004'], 2]","['parathyroid gland disorders', ['a05.004'], 2]","['renal and urinary disorders', ['a20'], 3]","['metabolism and nutrition disorders', ['a14'], 3]","['endocrine disorders', ['a05'], 3]"
"['rhonchi', ['a22.002.004.005'], 0]","['lower respiratory tract signs and symptoms', ['a22.002.004'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['retching', ['a07.001.007.002'], 0]","['nausea and vomiting symptoms', ['a07.001.007'], 1]","['gastrointestinal signs and symptoms', ['a07.001'], 2]","['gastrointestinal disorders', ['a07'], 3]"
"['vulvitis', ['a21.014.002.006', 'a11.001.010.007'], 0]","['vaginal and vulval infections and inflammations', ['a21.014.002'], 1]","['female reproductive tract infections', ['a11.001.010'], 1]","['female reproductive tract infections and inflammations', ['a21.014'], 2]","['infections - pathogen unspecified', ['a11.001'], 2]","['reproductive system and breast disorders', ['a21'], 3]","['infections and infestations', ['a11'], 3]"
"['ear discomfort', ['a04.003.001.005'], 0]","['ear disorders nec', ['a04.003.001'], 1]","['aural disorders nec', ['a04.003'], 2]","['ear and labyrinth disorders', ['a04'], 3]"
"['atrioventricular block', ['a02.003.001.002'], 0]","['cardiac conduction disorders', ['a02.003.001'], 1]","['cardiac arrhythmias', ['a02.003'], 2]","['cardiac disorders', ['a02'], 3]"
"['erythema', ['a23.003.006.001'], 0]","['erythemas', ['a23.003.006'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
