"['purpura', ['a24.007.006.005', 'a23.006.001.004', 'a01.001.004.003'], 0]","['bruising, ecchymosis and purpura', ['a24.007.006'], 1]","['purpura and related conditions', ['a23.006.001'], 1]","['purpuras (excl thrombocytopenic)', ['a01.001.004'], 1]","['vascular haemorrhagic disorders', ['a24.007'], 2]","['skin vascular abnormalities', ['a23.006'], 2]","['coagulopathies and bleeding diatheses (excl thrombocytopenic)', ['a01.001'], 2]","['vascular disorders', ['a24'], 3]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['blood and lymphatic system disorders', ['a01'], 3]"
"['pyelonephritis', ['a11.001.014.002', 'a20.001.009.001'], 0]","['urinary tract infections', ['a11.001.014'], 1]","['renal infections and inflammations (excl nephritis)', ['a20.001.009'], 1]","['infections - pathogen unspecified', ['a11.001'], 2]","['renal disorders (excl nephropathies)', ['a20.001'], 2]","['infections and infestations', ['a11'], 3]","['renal and urinary disorders', ['a20'], 3]"
"['pyuria', ['a11.001.008.043', 'a20.002.001.012'], 0]","['infections nec', ['a11.001.008'], 1]","['urinary abnormalities', ['a20.002.001'], 1]","['infections - pathogen unspecified', ['a11.001'], 2]","['urinary tract signs and symptoms', ['a20.002'], 2]","['infections and infestations', ['a11'], 3]","['renal and urinary disorders', ['a20'], 3]"
"['rales', ['a22.002.004.004'], 0]","['lower respiratory tract signs and symptoms', ['a22.002.004'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['rash', ['a23.003.013.001'], 0]","['rashes, eruptions and exanthems nec', ['a23.003.013'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['rash erythematous', ['a23.003.006.003'], 0]","['erythemas', ['a23.003.006'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['rash generalised', ['a23.003.013.002'], 0]","['rashes, eruptions and exanthems nec', ['a23.003.013'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['rash macular', ['a23.003.013.003'], 0]","['rashes, eruptions and exanthems nec', ['a23.003.013'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['rash maculo-papular', ['a23.003.013.004'], 0]","['rashes, eruptions and exanthems nec', ['a23.003.013'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['rash papular', ['a23.003.013.017'], 0]","['rashes, eruptions and exanthems nec', ['a23.003.013'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['rash pustular', ['a11.001.012.002', 'a23.003.010.003'], 0]","['skin structures and soft tissue infections', ['a11.001.012'], 1]","['pustular conditions', ['a23.003.010'], 1]","['infections - pathogen unspecified', ['a11.001'], 2]","['epidermal and dermal conditions', ['a23.003'], 2]","['infections and infestations', ['a11'], 3]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['rectal haemorrhage', ['a07.012.003.001', 'a24.007.002.018'], 0]","['intestinal haemorrhages', ['a07.012.003'], 1]","['gastrointestinal haemorrhages', ['a24.007.002'], 1]","['gastrointestinal haemorrhages nec', ['a07.012'], 2]","['vascular haemorrhagic disorders', ['a24.007'], 2]","['gastrointestinal disorders', ['a07'], 3]","['vascular disorders', ['a24'], 3]"
"['rectal tenesmus', ['a15.005.003.011', 'a07.003.003.001'], 0]","['muscle related signs and symptoms nec', ['a15.005.003'], 1]","['anal and rectal signs and symptoms', ['a07.003.003'], 1]","['muscle disorders', ['a15.005'], 2]","['anal and rectal conditions nec', ['a07.003'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['gastrointestinal disorders', ['a07'], 3]"
"['regurgitation', ['a07.001.007.004'], 0]","['nausea and vomiting symptoms', ['a07.001.007'], 1]","['gastrointestinal signs and symptoms', ['a07.001'], 2]","['gastrointestinal disorders', ['a07'], 3]"
"['renal failure', ['a20.001.003.005'], 0]","['renal failure and impairment', ['a20.001.003'], 1]","['renal disorders (excl nephropathies)', ['a20.001'], 2]","['renal and urinary disorders', ['a20'], 3]"
"['renal impairment', ['a20.001.003.010'], 0]","['renal failure and impairment', ['a20.001.003'], 1]","['renal disorders (excl nephropathies)', ['a20.001'], 2]","['renal and urinary disorders', ['a20'], 3]"
"['renal pain', ['a20.002.003.003'], 0]","['urinary tract signs and symptoms nec', ['a20.002.003'], 1]","['urinary tract signs and symptoms', ['a20.002'], 2]","['renal and urinary disorders', ['a20'], 3]"
"['renal tubular necrosis', ['a20.001.007.003'], 0]","['renal vascular and ischaemic conditions', ['a20.001.007'], 1]","['renal disorders (excl nephropathies)', ['a20.001'], 2]","['renal and urinary disorders', ['a20'], 3]"
"['respiration abnormal', ['a22.002.008.011'], 0]","['respiratory signs and symptoms nec', ['a22.002.008'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['respiratory depression', ['a22.002.001.010'], 0]","['breathing abnormalities', ['a22.002.001'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['respiratory disorder', ['a22.002.007.002'], 0]","['respiratory tract disorders nec', ['a22.002.007'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['respiratory distress', ['a22.002.001.012'], 0]","['breathing abnormalities', ['a22.002.001'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['respiratory failure', ['a14.001.004.003', 'a22.002.006.002'], 0]","['respiratory acidoses', ['a14.001.004'], 1]","['respiratory failures (excl neonatal)', ['a22.002.006'], 1]","['acid-base disorders', ['a14.001'], 2]","['respiratory disorders nec', ['a22.002'], 2]","['metabolism and nutrition disorders', ['a14'], 3]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['respiratory tract congestion', ['a22.002.007.003'], 0]","['respiratory tract disorders nec', ['a22.002.007'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['respiratory tract infection', ['a11.001.008.017', 'a22.007.007.001'], 0]","['infections nec', ['a11.001.008'], 1]","['respiratory tract infections nec', ['a22.007.007'], 1]","['infections - pathogen unspecified', ['a11.001'], 2]","['respiratory tract infections', ['a22.007'], 2]","['infections and infestations', ['a11'], 3]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['restless legs syndrome', ['a17.002.007.008', 'a15.005.003.012'], 0]","['sensory abnormalities nec', ['a17.002.007'], 1]","['muscle related signs and symptoms nec', ['a15.005.003'], 1]","['neurological disorders nec', ['a17.002'], 2]","['muscle disorders', ['a15.005'], 2]","['nervous system disorders', ['a17'], 3]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['retching', ['a07.001.007.002'], 0]","['nausea and vomiting symptoms', ['a07.001.007'], 1]","['gastrointestinal signs and symptoms', ['a07.001'], 2]","['gastrointestinal disorders', ['a07'], 3]"
"['retinal degeneration', ['a06.009.003.002'], 0]","['retinal structural change, deposit and degeneration', ['a06.009.003'], 1]","['ocular structural change, deposit and degeneration nec', ['a06.009'], 2]","['eye disorders', ['a06'], 3]"
"['retinal detachment', ['a06.009.003.003', 'a12.001.004.004'], 0]","['retinal structural change, deposit and degeneration', ['a06.009.003'], 1]","['eye injuries nec', ['a12.001.004'], 1]","['ocular structural change, deposit and degeneration nec', ['a06.009'], 2]","['injuries nec', ['a12.001'], 2]","['eye disorders', ['a06'], 3]","['injury, poisoning and procedural complications', ['a12'], 3]"
"['retinal disorder', ['a06.008.003.005'], 0]","['ocular disorders nec', ['a06.008.003'], 1]","['eye disorders nec', ['a06.008'], 2]","['eye disorders', ['a06'], 3]"
"['retinal haemorrhage', ['a24.007.005.003', 'a06.010.001.001'], 0]","['ocular haemorrhagic disorders', ['a24.007.005'], 1]","['retinal bleeding and vascular disorders (excl retinopathy)', ['a06.010.001'], 1]","['vascular haemorrhagic disorders', ['a24.007'], 2]","['retina, choroid and vitreous haemorrhages and vascular disorders', ['a06.010'], 2]","['vascular disorders', ['a24'], 3]","['eye disorders', ['a06'], 3]"
"['retroperitoneal haemorrhage', ['a24.007.001.017', 'a07.007.002.002'], 0]","['haemorrhages nec', ['a24.007.001'], 1]","['peritoneal and retroperitoneal haemorrhages', ['a07.007.002'], 1]","['vascular haemorrhagic disorders', ['a24.007'], 2]","['peritoneal and retroperitoneal conditions', ['a07.007'], 2]","['vascular disorders', ['a24'], 3]","['gastrointestinal disorders', ['a07'], 3]"
"['rhabdomyolysis', ['a15.005.005.002'], 0]","['myopathies', ['a15.005.005'], 1]","['muscle disorders', ['a15.005'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['rheumatoid arthritis', ['a10.004.006.001', 'a15.001.003.001'], 0]","['rheumatoid arthritis and associated conditions', ['a10.004.006'], 1]","['rheumatoid arthropathies', ['a15.001.003'], 1]","['autoimmune disorders', ['a10.004'], 2]","['joint disorders', ['a15.001'], 2]","['immune system disorders', ['a10'], 3]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['rhinitis', ['a11.001.013.004', 'a22.007.003.006'], 0]","['upper respiratory tract infections', ['a11.001.013'], 1]","['upper respiratory tract infections nec', ['a22.007.003'], 1]","['infections - pathogen unspecified', ['a11.001'], 2]","['respiratory tract infections', ['a22.007'], 2]","['infections and infestations', ['a11'], 3]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['rhinitis allergic', ['a22.004.004.003', 'a10.001.004.003'], 0]","['nasal congestion and inflammations', ['a22.004.004'], 1]","['atopic disorders', ['a10.001.004'], 1]","['upper respiratory tract disorders (excl infections)', ['a22.004'], 2]","['allergic conditions', ['a10.001'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]","['immune system disorders', ['a10'], 3]"
"['rhinorrhoea', ['a22.002.005.010'], 0]","['upper respiratory tract signs and symptoms', ['a22.002.005'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['rhonchi', ['a22.002.004.005'], 0]","['lower respiratory tract signs and symptoms', ['a22.002.004'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['road traffic accident', ['a12.001.008.006'], 0]","['non-site specific injuries nec', ['a12.001.008'], 1]","['injuries nec', ['a12.001'], 2]","['injury, poisoning and procedural complications', ['a12'], 3]"
"['rosacea', ['a23.002.008.001'], 0]","['rosaceas', ['a23.002.008'], 1]","['skin appendage conditions', ['a23.002'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['salivary gland enlargement', ['a07.006.003.002'], 0]","['salivary gland enlargements', ['a07.006.003'], 1]","['salivary gland conditions', ['a07.006'], 2]","['gastrointestinal disorders', ['a07'], 3]"
"['salivary hypersecretion', ['a07.006.001.009'], 0]","['oral dryness and saliva altered', ['a07.006.001'], 1]","['salivary gland conditions', ['a07.006'], 2]","['gastrointestinal disorders', ['a07'], 3]"
"['salpingitis', ['a11.001.010.001', 'a21.014.003.001'], 0]","['female reproductive tract infections', ['a11.001.010'], 1]","['fallopian tube and ovary infections and inflammations', ['a21.014.003'], 1]","['infections - pathogen unspecified', ['a11.001'], 2]","['female reproductive tract infections and inflammations', ['a21.014'], 2]","['infections and infestations', ['a11'], 3]","['reproductive system and breast disorders', ['a21'], 3]"
"['scab', ['a23.003.003.004'], 0]","['dermal and epidermal conditions nec', ['a23.003.003'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['schizophreniform disorder', ['a19.003.002.001'], 0]","['schizoaffective and schizophreniform disorders', ['a19.003.002'], 1]","['schizophrenia and other psychotic disorders', ['a19.003'], 2]","['psychiatric disorders', ['a19'], 3]"
"['sciatica', ['a17.010.003.001', 'a15.010.001.001'], 0]","['lumbar spinal cord and nerve root disorders', ['a17.010.003'], 1]","['intervertebral disc disorders nec', ['a15.010.001'], 1]","['spinal cord and nerve root disorders', ['a17.010'], 2]","['musculoskeletal and connective tissue deformities (incl intervertebral disc disorders)', ['a15.010'], 2]","['nervous system disorders', ['a17'], 3]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['scleritis', ['a10.002.001.025', 'a06.004.007.002'], 0]","['immune and associated conditions nec', ['a10.002.001'], 1]","['scleral infections, irritations and inflammations', ['a06.004.007'], 1]","['immune disorders nec', ['a10.002'], 2]","['ocular infections, irritations and inflammations', ['a06.004'], 2]","['immune system disorders', ['a10'], 3]","['eye disorders', ['a06'], 3]"
"['seasonal allergy', ['a22.004.004.008', 'a06.004.001.013', 'a10.001.004.001'], 0]","['nasal congestion and inflammations', ['a22.004.004'], 1]","['conjunctival infections, irritations and inflammations', ['a06.004.001'], 1]","['atopic disorders', ['a10.001.004'], 1]","['upper respiratory tract disorders (excl infections)', ['a22.004'], 2]","['ocular infections, irritations and inflammations', ['a06.004'], 2]","['allergic conditions', ['a10.001'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]","['eye disorders', ['a06'], 3]","['immune system disorders', ['a10'], 3]"
"['seborrhoeic dermatitis', ['a23.003.004.018'], 0]","['dermatitis and eczema', ['a23.003.004'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['seborrhoeic keratosis', ['a16.026.001.008', 'a23.010.001.008'], 0]","['skin neoplasms benign', ['a16.026.001', 'a23.010.001'], 1]","['cutaneous neoplasms benign', ['a23.010', 'a16.026'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]"
"['sensation of foreign body', ['a08.001.009.002'], 0]","['feelings and sensations nec', ['a08.001.009'], 1]","['general system disorders nec', ['a08.001'], 2]","['general disorders and administration site conditions', ['a08'], 3]"
"['sensory disturbance', ['a17.002.007.006'], 0]","['sensory abnormalities nec', ['a17.002.007'], 1]","['neurological disorders nec', ['a17.002'], 2]","['nervous system disorders', ['a17'], 3]"
"['sensory loss', ['a17.002.007.007'], 0]","['sensory abnormalities nec', ['a17.002.007'], 1]","['neurological disorders nec', ['a17.002'], 2]","['nervous system disorders', ['a17'], 3]"
"['sepsis', ['a11.001.011.003'], 0]","['sepsis, bacteraemia, viraemia and fungaemia nec', ['a11.001.011'], 1]","['infections - pathogen unspecified', ['a11.001'], 2]","['infections and infestations', ['a11'], 3]"
"['septic shock', ['a24.006.002.011', 'a11.001.011.004'], 0]","['circulatory collapse and shock', ['a24.006.002'], 1]","['sepsis, bacteraemia, viraemia and fungaemia nec', ['a11.001.011'], 1]","['decreased and nonspecific blood pressure disorders and shock', ['a24.006'], 2]","['infections - pathogen unspecified', ['a11.001'], 2]","['vascular disorders', ['a24'], 3]","['infections and infestations', ['a11'], 3]"
"['serotonin syndrome', ['a17.005.002.004', 'a15.005.004.016', 'a12.003.001.041'], 0]","['muscle tone abnormal', ['a17.005.002'], 1]","['muscle tone abnormalities', ['a15.005.004'], 1]","['poisoning and toxicity', ['a12.003.001'], 1]","['neuromuscular disorders', ['a17.005'], 2]","['muscle disorders', ['a15.005'], 2]","['exposures, chemical injuries and poisoning', ['a12.003'], 2]","['nervous system disorders', ['a17'], 3]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['injury, poisoning and procedural complications', ['a12'], 3]"
"['serum sickness', ['a12.002.008.004', 'a10.001.003.004'], 0]","['transfusion related complications', ['a12.002.008'], 1]","['allergic conditions nec', ['a10.001.003'], 1]","['procedural related injuries and complications nec', ['a12.002'], 2]","['allergic conditions', ['a10.001'], 2]","['injury, poisoning and procedural complications', ['a12'], 3]","['immune system disorders', ['a10'], 3]"
"['sexual dysfunction', ['a19.008.005.002', 'a21.003.002.003'], 0]","['sexual dysfunction nec', ['a19.008.005'], 1]","['sexual function and fertility disorders nec', ['a21.003.002'], 1]","['sexual dysfunctions, disturbances and gender identity disorders', ['a19.008'], 2]","['sexual function and fertility disorders', ['a21.003'], 2]","['psychiatric disorders', ['a19'], 3]","['reproductive system and breast disorders', ['a21'], 3]"
"['shock', ['a24.006.002.002'], 0]","['circulatory collapse and shock', ['a24.006.002'], 1]","['decreased and nonspecific blood pressure disorders and shock', ['a24.006'], 2]","['vascular disorders', ['a24'], 3]"
"['sialoadenitis', ['a07.006.004.002', 'a11.001.004.002'], 0]","['salivary gland infections and inflammations', ['a07.006.004'], 1]","['dental and oral soft tissue infections', ['a11.001.004'], 1]","['salivary gland conditions', ['a07.006'], 2]","['infections - pathogen unspecified', ['a11.001'], 2]","['gastrointestinal disorders', ['a07'], 3]","['infections and infestations', ['a11'], 3]"
"['sinus bradycardia', ['a02.003.003.009'], 0]","['supraventricular arrhythmias', ['a02.003.003'], 1]","['cardiac arrhythmias', ['a02.003'], 2]","['cardiac disorders', ['a02'], 3]"
"['sinus congestion', ['a22.004.006.001'], 0]","['paranasal sinus disorders (excl infections and neoplasms)', ['a22.004.006'], 1]","['upper respiratory tract disorders (excl infections)', ['a22.004'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['sinus headache', ['a22.002.005.023', 'a17.014.001.002'], 0]","['upper respiratory tract signs and symptoms', ['a22.002.005'], 1]","['headaches nec', ['a17.014.001'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['headaches', ['a17.014'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]","['nervous system disorders', ['a17'], 3]"
"['sinus tachycardia', ['a02.003.003.010'], 0]","['supraventricular arrhythmias', ['a02.003.003'], 1]","['cardiac arrhythmias', ['a02.003'], 2]","['cardiac disorders', ['a02'], 3]"
"['sinusitis', ['a11.001.013.005', 'a22.007.003.007'], 0]","['upper respiratory tract infections', ['a11.001.013'], 1]","['upper respiratory tract infections nec', ['a22.007.003'], 1]","['infections - pathogen unspecified', ['a11.001'], 2]","['respiratory tract infections', ['a22.007'], 2]","['infections and infestations', ['a11'], 3]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['skin atrophy', ['a23.001.005.001'], 0]","['skin hypoplasias and atrophies', ['a23.001.005'], 1]","['cornification and dystrophic skin disorders', ['a23.001'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['skin burning sensation', ['a17.002.006.009', 'a23.003.003.021'], 0]","['paraesthesias and dysaesthesias', ['a17.002.006'], 1]","['dermal and epidermal conditions nec', ['a23.003.003'], 1]","['neurological disorders nec', ['a17.002'], 2]","['epidermal and dermal conditions', ['a23.003'], 2]","['nervous system disorders', ['a17'], 3]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['skin cancer', ['a23.008.002.002', 'a16.003.002.002'], 0]","['skin neoplasms malignant and unspecified (excl melanoma)', ['a16.003.002', 'a23.008.002'], 1]","['skin neoplasms malignant and unspecified', ['a23.008', 'a16.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]"
"['skin discolouration', ['a23.003.003.005'], 0]","['dermal and epidermal conditions nec', ['a23.003.003'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['skin disorder', ['a23.003.003.007'], 0]","['dermal and epidermal conditions nec', ['a23.003.003'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['skin exfoliation', ['a23.003.007.003'], 0]","['exfoliative conditions', ['a23.003.007'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['skin hyperpigmentation', ['a23.005.001.003'], 0]","['hyperpigmentation disorders', ['a23.005.001'], 1]","['pigmentation disorders', ['a23.005'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['skin hypertrophy', ['a23.001.004.002'], 0]","['skin hyperplasias and hypertrophies', ['a23.001.004'], 1]","['cornification and dystrophic skin disorders', ['a23.001'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['skin infection', ['a23.009.004.002', 'a11.001.012.003'], 0]","['skin and subcutaneous tissue infections nec', ['a23.009.004'], 1]","['skin structures and soft tissue infections', ['a11.001.012'], 1]","['skin and subcutaneous tissue infections and infestations', ['a23.009'], 2]","['infections - pathogen unspecified', ['a11.001'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['infections and infestations', ['a11'], 3]"
"['skin irritation', ['a23.003.004.009'], 0]","['dermatitis and eczema', ['a23.003.004'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['skin lesion', ['a23.003.003.010'], 0]","['dermal and epidermal conditions nec', ['a23.003.003'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['skin mass', ['a23.007.004.014'], 0]","['skin and subcutaneous conditions nec', ['a23.007.004'], 1]","['skin and subcutaneous tissue disorders nec', ['a23.007'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['skin odour abnormal', ['a23.003.003.012'], 0]","['dermal and epidermal conditions nec', ['a23.003.003'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['skin papilloma', ['a11.005.007.001', 'a23.010.001.002', 'a16.026.001.002'], 0]","['papilloma viral infections', ['a11.005.007'], 1]","['skin neoplasms benign', ['a16.026.001', 'a23.010.001'], 1]","['viral infectious disorders', ['a11.005'], 2]","['cutaneous neoplasms benign', ['a23.010', 'a16.026'], 2]","['infections and infestations', ['a11'], 3]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]"
"['skin striae', ['a23.001.005.002'], 0]","['skin hypoplasias and atrophies', ['a23.001.005'], 1]","['cornification and dystrophic skin disorders', ['a23.001'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['skin ulcer', ['a24.004.003.007', 'a23.007.003.003'], 0]","['peripheral vasoconstriction, necrosis and vascular insufficiency', ['a24.004.003'], 1]","['skin and subcutaneous tissue ulcerations', ['a23.007.003'], 1]","['arteriosclerosis, stenosis, vascular insufficiency and necrosis', ['a24.004'], 2]","['skin and subcutaneous tissue disorders nec', ['a23.007'], 2]","['vascular disorders', ['a24'], 3]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['sleep apnoea syndrome', ['a19.002.005.002', 'a17.015.005.001', 'a22.002.001.013'], 0]","['dyssomnias', ['a19.002.005'], 1]","['sleep apnoeas', ['a17.015.005'], 1]","['breathing abnormalities', ['a22.002.001'], 1]","['sleep disorders and disturbances', ['a19.002'], 2]","['sleep disturbances (incl subtypes)', ['a17.015'], 2]","['respiratory disorders nec', ['a22.002'], 2]","['psychiatric disorders', ['a19'], 3]","['nervous system disorders', ['a17'], 3]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['sleep disorder', ['a19.002.004.001'], 0]","['sleep disorders nec', ['a19.002.004'], 1]","['sleep disorders and disturbances', ['a19.002'], 2]","['psychiatric disorders', ['a19'], 3]"
"['sluggishness', ['a08.001.001.004'], 0]","['asthenic conditions', ['a08.001.001'], 1]","['general system disorders nec', ['a08.001'], 2]","['general disorders and administration site conditions', ['a08'], 3]"
"['sneezing', ['a22.002.005.011'], 0]","['upper respiratory tract signs and symptoms', ['a22.002.005'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['snoring', ['a22.002.005.012'], 0]","['upper respiratory tract signs and symptoms', ['a22.002.005'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['somnambulism', ['a19.002.003.006', 'a17.015.002.004'], 0]","['parasomnias', ['a19.002.003'], 1]","['abnormal sleep-related events', ['a17.015.002'], 1]","['sleep disorders and disturbances', ['a19.002'], 2]","['sleep disturbances (incl subtypes)', ['a17.015'], 2]","['psychiatric disorders', ['a19'], 3]","['nervous system disorders', ['a17'], 3]"
"['somnolence', ['a17.002.004.006', 'a19.002.005.003'], 0]","['disturbances in consciousness nec', ['a17.002.004'], 1]","['dyssomnias', ['a19.002.005'], 1]","['neurological disorders nec', ['a17.002'], 2]","['sleep disorders and disturbances', ['a19.002'], 2]","['nervous system disorders', ['a17'], 3]","['psychiatric disorders', ['a19'], 3]"
"['speech disorder', ['a22.002.005.034', 'a17.002.008.003', 'a19.019.002.002'], 0]","['upper respiratory tract signs and symptoms', ['a22.002.005'], 1]","['speech and language abnormalities', ['a17.002.008'], 1]","['speech and language usage disturbances', ['a19.019.002'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['neurological disorders nec', ['a17.002'], 2]","['communication disorders and disturbances', ['a19.019'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]","['nervous system disorders', ['a17'], 3]","['psychiatric disorders', ['a19'], 3]"
"['splenomegaly', ['a01.009.002.001'], 0]","['spleen disorders', ['a01.009.002'], 1]","['spleen, lymphatic and reticuloendothelial system disorders', ['a01.009'], 2]","['blood and lymphatic system disorders', ['a01'], 3]"
"['sputum increased', ['a22.002.003.007'], 0]","['coughing and associated symptoms', ['a22.002.003'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['staphylococcal infection', ['a11.002.005.002'], 0]","['staphylococcal infections', ['a11.002.005'], 1]","['bacterial infectious disorders', ['a11.002'], 2]","['infections and infestations', ['a11'], 3]"
"['status epilepticus', ['a17.012.003.005'], 0]","['seizures and seizure disorders nec', ['a17.012.003'], 1]","['seizures (incl subtypes)', ['a17.012'], 2]","['nervous system disorders', ['a17'], 3]"
"['stevens-johnson syndrome', ['a10.001.003.020', 'a11.007.001.005', 'a12.003.001.014', 'a23.003.001.007'], 0]","['allergic conditions nec', ['a10.001.003'], 1]","['inflammatory disorders following infection', ['a11.007.001'], 1]","['poisoning and toxicity', ['a12.003.001'], 1]","['bullous conditions', ['a23.003.001'], 1]","['allergic conditions', ['a10.001'], 2]","['ancillary infectious topics', ['a11.007'], 2]","['exposures, chemical injuries and poisoning', ['a12.003'], 2]","['epidermal and dermal conditions', ['a23.003'], 2]","['immune system disorders', ['a10'], 3]","['infections and infestations', ['a11'], 3]","['injury, poisoning and procedural complications', ['a12'], 3]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['sticky skin', ['a23.003.003.019'], 0]","['dermal and epidermal conditions nec', ['a23.003.003'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['stomatitis', ['a07.005.006.005'], 0]","['stomatitis and ulceration', ['a07.005.006'], 1]","['oral soft tissue conditions', ['a07.005'], 2]","['gastrointestinal disorders', ['a07'], 3]"
"['strangury', ['a20.002.002.017'], 0]","['bladder and urethral symptoms', ['a20.002.002'], 1]","['urinary tract signs and symptoms', ['a20.002'], 2]","['renal and urinary disorders', ['a20'], 3]"
"['stridor', ['a22.004.002.003'], 0]","['laryngeal spasm, oedema and obstruction', ['a22.004.002'], 1]","['upper respiratory tract disorders (excl infections)', ['a22.004'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
